"latitude","longitude","generationtime_ms","utc_offset_seconds","timezone","timezone_abbreviation","elevation","hourly_units__time","hourly_units__temperature_2m","hourly_units__apparent_temperature","hourly_units__wind_speed_10m","hourly_units__wind_speed_100m","hourly_units__wind_direction_100m","hourly_units__wind_direction_10m","hourly_units__wind_gusts_10m","hourly__time","hourly__temperature_2m","hourly__apparent_temperature","hourly__wind_speed_10m","hourly__wind_speed_100m","hourly__wind_direction_100m","hourly__wind_direction_10m","hourly__wind_gusts_10m","daily_units__time","daily_units__weather_code","daily__time","daily__weather_code"
"","","","","","","","","","","","","","","","2022-07-28T14:00","29.6","32.6","13.0","16.5","191","185","31.3","","","",""
"","","","","","","","","","","","","","","","2022-07-28T15:00","28.4","30.9","16.2","20.5","181","179","36.0","","","",""
"","","","","","","","","","","","","","","","2022-07-28T16:00","28.5","30.2","16.0","20.5","190","188","35.6","","","",""
"","","","","","","","","","","","","","","","2022-07-28T17:00","28.3","30.1","15.3","19.4","202","199","35.3","","","",""
"","","","","","","","","","","","","","","","2022-07-28T18:00","27.9","30.1","12.3","15.8","204","201","32.8","","","",""
"","","","","","","","","","","","","","","","2022-07-28T19:00","27.2","29.7","10.0","13.0","199","195","26.6","","","",""
"","","","","","","","","","","","","","","","2022-07-28T20:00","26.5","29.7","6.1","10.2","190","183","20.9","","","",""
"","","","","","","","","","","","","","","","2022-07-28T21:00","25.4","29.0","4.6","9.5","171","162","11.9","","","",""
"","","","","","","","","","","","","","","","2022-07-28T22:00","24.6","28.1","5.1","9.0","180","176","9.0","","","",""
"","","","","","","","","","","","","","","","2022-07-28T23:00","24.1","27.6","5.6","8.4","223","230","8.6","","","",""
"","","","","","","","","","","","","","","","2022-07-29T00:00","25.5","29.3","3.2","4.6","231","270","9.0","","","",""
"","","","","","","","","","","","","","","","2022-07-29T01:00","25.0","29.8","4.7","6.1","177","189","4.7","","","",""
"","","","","","","","","","","","","","","","2022-07-29T02:00","25.4","30.4","2.5","4.0","185","225","7.2","","","",""
"","","","","","","","","","","","","","","","2022-07-29T03:00","25.3","30.6","0.7","1.8","191","270","4.3","","","",""
"","","","","","","","","","","","","","","","2022-07-29T04:00","24.2","29.1","3.8","3.9","68","17","4.7","","","",""
"","","","","","","","","","","","","","","","2022-07-29T05:00","23.4","28.1","4.0","3.1","54","350","5.4","","","",""
"","","","","","","","","","","","","","","","2022-07-29T06:00","23.1","27.6","4.7","4.7","67","9","6.1","","","",""
"","","","","","","","","","","","","","","","2022-07-29T07:00","24.9","29.8","3.7","4.9","73","29","9.0","","","",""
"","","","","","","","","","","","","","","","2022-07-29T08:00","26.1","30.4","7.2","9.0","92","90","16.6","","","",""
"","","","","","","","","","","","","","","","2022-07-29T09:00","27.2","30.8","9.8","12.1","107","107","23.0","","","",""
"","","","","","","","","","","","","","","","2022-07-29T10:00","27.6","31.2","10.2","12.6","110","108","25.2","","","",""
"","","","","","","","","","","","","","","","2022-07-29T11:00","26.1","30.1","6.4","8.2","67","63","24.8","","","",""
"","","","","","","","","","","","","","","","2022-07-29T12:00","25.4","28.8","10.0","12.7","65","64","23.0","","","",""
"","","","","","","","","","","","","","","","2022-07-29T13:00","28.7","32.2","10.7","13.6","101","102","23.8","","","",""
"","","","","","","","","","","","","","","","2022-07-29T14:00","28.3","31.9","17.4","22.6","104","103","37.1","","","",""
"","","","","","","","","","","","","","","","2022-07-29T15:00","26.7","29.6","15.1","20.0","129","130","37.1","","","",""
"","","","","","","","","","","","","","","","2022-07-29T16:00","27.8","30.3","16.9","22.2","119","119","35.6","","","",""
"","","","","","","","","","","","","","","","2022-07-29T17:00","27.2","29.1","17.3","22.5","103","102","36.0","","","",""
"","","","","","","","","","","","","","","","2022-07-29T18:00","26.4","28.3","14.8","19.8","91","91","36.0","","","",""
"","","","","","","","","","","","","","","","2022-07-29T19:00","25.7","27.8","13.4","18.1","85","85","29.5","","","",""
"","","","","","","","","","","","","","","","2022-07-29T20:00","24.9","27.7","8.6","13.4","76","75","26.3","","","",""
"","","","","","","","","","","","","","","","2022-07-29T21:00","24.3","27.5","8.1","14.7","62","58","15.8","","","",""
"","","","","","","","","","","","","","","","2022-07-29T22:00","23.5","27.4","4.1","10.4","56","38","15.1","","","",""
"","","","","","","","","","","","","","","","2022-07-29T23:00","23.1","27.1","3.6","9.4","32","354","9.0","","","",""
"","","","","","","","","","","","","","","","2022-07-30T00:00","23.0","26.4","4.8","7.9","357","318","8.6","","","",""
"","","","","","","","","","","","","","","","2022-07-30T01:00","22.0","24.6","4.0","2.5","360","297","9.0","","","",""
"","","","","","","","","","","","","","","","2022-07-30T02:00","22.1","24.3","3.9","4.8","347","304","7.2","","","",""
"","","","","","","","","","","","","","","","2022-07-30T03:00","21.8","23.9","4.0","5.8","330","297","7.9","","","",""
"","","","","","","","","","","","","","","","2022-07-30T04:00","21.7","23.8","4.5","6.4","286","284","8.3","","","",""
"","","","","","","","","","","","","","","","2022-07-30T05:00","21.6","23.8","4.6","6.9","279","288","8.3","","","",""
"","","","","","","","","","","","","","","","2022-07-30T06:00","21.5","24.0","4.1","6.3","301","308","8.6","","","",""
"","","","","","","","","","","","","","","","2022-07-30T07:00","23.2","25.8","5.9","7.2","3","349","12.2","","","",""
"","","","","","","","","","","","","","","","2022-07-30T08:00","25.1","28.2","3.3","4.6","18","13","13.0","","","",""
"","","","","","","","","","","","","","","","2022-07-30T09:00","26.8","29.5","2.6","2.6","106","106","11.9","","","",""
"","","","","","","","","","","","","","","","2022-07-30T10:00","28.0","29.6","6.9","8.4","155","152","19.4","","","",""
"","","","","","","","","","","","","","","","2022-07-30T11:00","28.9","30.5","10.6","13.0","174","170","25.9","","","",""
"","","","","","","","","","","","","","","","2022-07-30T12:00","29.4","31.1","14.2","17.2","191","189","32.0","","","",""
"","","","","","","","","","","","","","","","2022-07-30T13:00","31.0","32.6","14.6","17.7","193","189","35.3","","","",""
"","","","","","","","","","","","","","","","2022-07-30T14:00","29.7","30.2","21.6","27.8","184","183","44.6","","","",""
"","","","","","","","","","","","","","","","2022-07-30T15:00","29.8","31.5","18.3","23.6","192","190","45.4","","","",""
"","","","","","","","","","","","","","","","2022-07-30T16:00","29.4","30.9","17.3","22.0","182","179","39.6","","","",""
"","","","","","","","","","","","","","","","2022-07-30T17:00","28.6","29.7","14.8","19.5","183","179","37.4","","","",""
"","","","","","","","","","","","","","","","2022-07-30T18:00","28.0","29.1","13.6","17.5","172","168","32.4","","","",""
"","","","","","","","","","","","","","","","2022-07-30T19:00","27.0","28.1","13.0","17.3","179","174","29.2","","","",""
"","","","","","","","","","","","","","","","2022-07-30T20:00","25.9","28.1","6.9","12.2","180","174","26.3","","","",""
"","","","","","","","","","","","","","","","2022-07-30T21:00","24.5","27.3","5.2","6.6","135","115","13.3","","","",""
"","","","","","","","","","","","","","","","2022-07-30T22:00","24.5","27.2","5.1","6.1","118","98","7.6","","","",""
"","","","","","","","","","","","","","","","2022-07-30T23:00","25.2","28.1","3.1","2.3","72","21","6.1","","","",""
"","","","","","","","","","","","","","","","2022-07-31T00:00","23.3","26.2","3.6","4.2","301","315","6.5","","","",""
"","","","","","","","","","","","","","","","2022-07-31T01:00","25.2","27.9","10.4","19.6","284","290","13.3","","","",""
"","","","","","","","","","","","","","","","2022-07-31T02:00","24.6","28.3","4.3","11.7","304","312","20.5","","","",""
"","","","","","","","","","","","","","","","2022-07-31T03:00","23.4","27.2","4.5","6.5","341","331","9.0","","","",""
"","","","","","","","","","","","","","","","2022-07-31T04:00","23.4","27.2","4.1","8.1","257","255","7.2","","","",""
"","","","","","","","","","","","","","","","2022-07-31T05:00","23.1","26.9","5.0","12.8","254","270","9.4","","","",""
"","","","","","","","","","","","","","","","2022-07-31T06:00","23.1","26.8","5.4","13.9","291","312","10.4","","","",""
"","","","","","","","","","","","","","","","2022-07-31T07:00","24.4","27.7","7.6","13.5","326","335","14.4","","","",""
"","","","","","","","","","","","","","","","2022-07-31T08:00","26.6","29.7","9.4","14.4","357","358","21.2","","","",""
"","","","","","","","","","","","","","","","2022-07-31T09:00","28.6","31.6","6.9","8.7","38","43","21.2","","","",""
"","","","","","","","","","","","","","","","2022-07-31T10:00","29.6","32.5","7.9","9.5","101","106","21.6","","","",""
"","","","","","","","","","","","","","","","2022-07-31T11:00","30.2","33.5","10.2","11.7","133","132","26.3","","","",""
"","","","","","","","","","","","","","","","2022-07-31T12:00","30.5","33.8","12.0","14.5","150","147","29.5","","","",""
"","","","","","","","","","","","","","","","2022-07-31T13:00","31.7","32.6","20.5","26.3","202","202","31.0","","","",""
"","","","","","","","","","","","","","","","2022-07-31T14:00","31.9","33.7","18.3","23.4","205","202","43.6","","","",""
"","","","","","","","","","","","","","","","2022-07-31T15:00","31.4","33.4","17.1","21.9","200","198","40.0","","","",""
"","","","","","","","","","","","","","","","2022-07-31T16:00","31.2","32.3","16.4","20.7","203","199","37.8","","","",""
"","","","","","","","","","","","","","","","2022-07-31T17:00","30.5","31.1","14.5","18.4","206","203","35.6","","","",""
"","","","","","","","","","","","","","","","2022-07-31T18:00","30.3","30.8","12.2","15.5","211","208","31.7","","","",""
"","","","","","","","","","","","","","","","2022-07-31T19:00","29.4","30.2","10.0","13.0","204","201","26.3","","","",""
"","","","","","","","","","","","","","","","2022-07-31T20:00","28.1","30.1","5.0","9.4","220","210","20.9","","","",""
"","","","","","","","","","","","","","","","2022-07-31T21:00","26.4","29.1","4.6","7.7","229","225","10.4","","","",""
"","","","","","","","","","","","","","","","2022-07-31T22:00","26.1","28.7","4.7","9.8","262","270","8.3","","","",""
"","","","","","","","","","","","","","","","2022-07-31T23:00","25.4","27.8","5.2","10.1","268","282","8.6","","","",""
"","","","","","","","","","","","","","","","2022-08-01T00:00","24.8","27.2","5.0","9.5","279","291","8.6","","","",""
"","","","","","","","","","","","","","","","2022-08-01T01:00","25.0","28.1","4.7","12.9","293","293","8.6","","","",""
"","","","","","","","","","","","","","","","2022-08-01T02:00","24.4","27.3","4.7","12.6","307","293","9.4","","","",""
"","","","","","","","","","","","","","","","2022-08-01T03:00","24.3","26.9","5.4","13.4","297","278","10.4","","","",""
"","","","","","","","","","","","","","","","2022-08-01T04:00","23.9","26.3","5.4","12.8","308","290","10.4","","","",""
"","","","","","","","","","","","","","","","2022-08-01T05:00","23.8","25.9","5.4","12.7","313","290","9.4","","","",""
"","","","","","","","","","","","","","","","2022-08-01T06:00","24.1","25.9","8.1","15.8","317","302","14.8","","","",""
"","","","","","","","","","","","","","","","2022-08-01T07:00","25.4","27.1","10.2","16.8","332","312","18.0","","","",""
"","","","","","","","","","","","","","","","2022-08-01T08:00","28.0","30.3","8.4","14.8","337","313","18.7","","","",""
"","","","","","","","","","","","","","","","2022-08-01T09:00","30.6","33.9","2.3","4.3","360","18","18.0","","","",""
"","","","","","","","","","","","","","","","2022-08-01T10:00","31.4","33.8","8.9","10.0","139","137","22.3","","","",""
"","","","","","","","","","","","","","","","2022-08-01T11:00","31.8","35.3","11.2","13.1","164","159","27.7","","","",""
"","","","","","","","","","","","","","","","2022-08-01T12:00","32.6","35.2","13.4","16.3","175","172","31.7","","","",""
"","","","","","","","","","","","","","","","2022-08-01T13:00","33.1","34.7","16.5","20.2","191","191","32.8","","","",""
"","","","","","","","","","","","","","","","2022-08-01T14:00","32.8","34.5","17.7","22.2","193","192","39.6","","","",""
"","","","","","","","","","","","","","","","2022-08-01T15:00","32.6","33.6","18.3","23.5","195","195","40.3","","","",""
"","","","","","","","","","","","","","","","2022-08-01T16:00","31.0","32.9","17.7","22.9","202","200","40.3","","","",""
"","","","","","","","","","","","","","","","2022-08-01T17:00","30.0","32.3","17.4","23.2","213","210","38.5","","","",""
"","","","","","","","","","","","","","","","2022-08-01T18:00","29.0","31.7","16.1","21.2","222","219","37.4","","","",""
"","","","","","","","","","","","","","","","2022-08-01T19:00","28.3","31.4","14.0","19.1","227","224","33.5","","","",""
"","","","","","","","","","","","","","","","2022-08-01T20:00","27.4","31.2","8.7","14.4","238","232","28.1","","","",""
"","","","","","","","","","","","","","","","2022-08-01T21:00","26.8","30.9","5.9","13.8","264","259","16.2","","","",""
"","","","","","","","","","","","","","","","2022-08-01T22:00","26.4","30.1","6.8","16.6","270","273","13.7","","","",""
"","","","","","","","","","","","","","","","2022-08-01T23:00","25.7","29.3","4.7","14.0","270","279","13.3","","","",""
"","","","","","","","","","","","","","","","2022-08-02T00:00","25.0","28.4","5.0","12.4","287","300","9.7","","","",""
"","","","","","","","","","","","","","","","2022-08-02T01:00","24.7","28.1","5.5","14.2","279","293","9.4","","","",""
"","","","","","","","","","","","","","","","2022-08-02T02:00","24.5","27.8","5.2","14.0","299","295","10.8","","","",""
"","","","","","","","","","","","","","","","2022-08-02T03:00","24.4","27.5","6.8","16.2","283","267","13.0","","","",""
"","","","","","","","","","","","","","","","2022-08-02T04:00","24.1","27.2","6.2","16.0","293","280","13.0","","","",""
"","","","","","","","","","","","","","","","2022-08-02T05:00","23.9","27.2","6.2","14.4","302","291","11.9","","","",""
"","","","","","","","","","","","","","","","2022-08-02T06:00","24.0","27.3","6.8","12.3","302","295","12.6","","","",""
"","","","","","","","","","","","","","","","2022-08-02T07:00","25.3","28.5","7.8","10.0","334","326","15.1","","","",""
"","","","","","","","","","","","","","","","2022-08-02T08:00","28.0","31.7","3.5","5.5","337","294","15.1","","","",""
"","","","","","","","","","","","","","","","2022-08-02T09:00","30.7","33.9","3.9","4.8","207","202","14.0","","","",""
"","","","","","","","","","","","","","","","2022-08-02T10:00","32.7","34.5","7.0","8.3","175","168","20.5","","","",""
"","","","","","","","","","","","","","","","2022-08-02T11:00","33.3","35.0","11.6","13.6","148","144","28.4","","","",""
"","","","","","","","","","","","","","","","2022-08-02T12:00","32.9","35.5","15.1","17.7","151","147","34.6","","","",""
"","","","","","","","","","","","","","","","2022-08-02T13:00","34.0","35.0","16.9","20.8","194","192","35.6","","","",""
"","","","","","","","","","","","","","","","2022-08-02T14:00","34.0","34.9","17.9","22.8","192","190","40.0","","","",""
"","","","","","","","","","","","","","","","2022-08-02T15:00","32.9","34.1","18.3","23.5","203","202","40.7","","","",""
"","","","","","","","","","","","","","","","2022-08-02T16:00","32.2","32.8","18.5","23.5","205","204","40.7","","","",""
"","","","","","","","","","","","","","","","2022-08-02T17:00","31.1","31.3","16.3","21.1","207","205","40.0","","","",""
"","","","","","","","","","","","","","","","2022-08-02T18:00","30.6","30.8","14.4","19.2","214","212","34.9","","","",""
"","","","","","","","","","","","","","","","2022-08-02T19:00","29.5","30.6","11.6","15.7","217","210","30.2","","","",""
"","","","","","","","","","","","","","","","2022-08-02T20:00","27.9","30.6","5.8","10.2","225","210","23.8","","","",""
"","","","","","","","","","","","","","","","2022-08-02T21:00","26.9","30.4","4.9","11.5","231","216","11.9","","","",""
"","","","","","","","","","","","","","","","2022-08-02T22:00","26.1","29.9","4.2","11.7","252","250","10.4","","","",""
"","","","","","","","","","","","","","","","2022-08-02T23:00","25.3","28.7","5.6","9.5","279","297","9.7","","","",""
"","","","","","","","","","","","","","","","2022-08-03T00:00","24.9","28.2","4.8","9.2","291","297","9.4","","","",""
"","","","","","","","","","","","","","","","2022-08-03T01:00","26.4","29.3","5.6","15.9","276","285","9.0","","","",""
"","","","","","","","","","","","","","","","2022-08-03T02:00","25.9","28.6","6.3","16.1","299","301","14.4","","","",""
"","","","","","","","","","","","","","","","2022-08-03T03:00","25.0","28.0","4.3","11.7","288","270","13.0","","","",""
"","","","","","","","","","","","","","","","2022-08-03T04:00","24.9","27.2","6.7","17.1","295","286","13.7","","","",""
"","","","","","","","","","","","","","","","2022-08-03T05:00","24.5","25.9","8.4","18.9","301","295","15.8","","","",""
"","","","","","","","","","","","","","","","2022-08-03T06:00","23.8","25.1","8.0","17.9","300","297","16.6","","","",""
"","","","","","","","","","","","","","","","2022-08-03T07:00","24.9","26.1","9.4","15.8","297","293","18.4","","","",""
"","","","","","","","","","","","","","","","2022-08-03T08:00","28.0","29.8","6.9","14.3","298","279","18.7","","","",""
"","","","","","","","","","","","","","","","2022-08-03T09:00","31.2","32.2","5.5","7.6","262","247","16.9","","","",""
"","","","","","","","","","","","","","","","2022-08-03T10:00","32.5","32.9","10.8","12.9","203","195","25.6","","","",""
"","","","","","","","","","","","","","","","2022-08-03T11:00","32.1","33.7","15.9","19.7","198","193","35.6","","","",""
"","","","","","","","","","","","","","","","2022-08-03T12:00","31.8","34.4","16.9","21.2","195","192","38.5","","","",""
"","","","","","","","","","","","","","","","2022-08-03T13:00","32.1","36.1","17.2","21.5","203","200","38.9","","","",""
"","","","","","","","","","","","","","","","2022-08-03T14:00","32.2","35.8","17.5","22.1","192","189","39.2","","","",""
"","","","","","","","","","","","","","","","2022-08-03T15:00","32.1","35.4","15.9","20.4","188","185","39.6","","","",""
"","","","","","","","","","","","","","","","2022-08-03T16:00","31.4","33.9","16.4","20.9","191","189","37.1","","","",""
"","","","","","","","","","","","","","","","2022-08-03T17:00","31.6","32.9","13.7","17.5","212","210","36.7","","","",""
"","","","","","","","","","","","","","","","2022-08-03T18:00","30.6","33.2","12.4","16.4","206","202","30.6","","","",""
"","","","","","","","","","","","","","","","2022-08-03T19:00","29.7","32.9","10.4","14.3","221","214","27.7","","","",""
"","","","","","","","","","","","","","","","2022-08-03T20:00","28.1","32.3","3.8","9.4","247","229","21.6","","","",""
"","","","","","","","","","","","","","","","2022-08-03T21:00","26.7","30.5","5.6","9.0","272","243","9.0","","","",""
"","","","","","","","","","","","","","","","2022-08-03T22:00","26.0","29.4","5.5","10.1","266","238","9.7","","","",""
"","","","","","","","","","","","","","","","2022-08-03T23:00","25.3","28.5","5.7","8.8","261","235","10.1","","","",""
"","","","","","","","","","","","","","","","2022-08-04T00:00","24.5","27.6","5.5","9.2","259","259","9.7","","","",""
"","","","","","","","","","","","","","","","2022-08-04T01:00","24.1","25.4","9.2","16.3","242","244","9.4","","","",""
"","","","","","","","","","","","","","","","2022-08-04T02:00","23.8","25.6","6.3","18.3","248","257","15.8","","","",""
"","","","","","","","","","","","","","","","2022-08-04T03:00","23.1","24.5","6.6","15.3","262","279","12.6","","","",""
"","","","","","","","","","","","","","","","2022-08-04T04:00","22.4","23.2","6.5","13.4","262","276","11.9","","","",""
"","","","","","","","","","","","","","","","2022-08-04T05:00","22.1","22.8","6.5","12.7","255","276","11.5","","","",""
"","","","","","","","","","","","","","","","2022-08-04T06:00","21.8","22.4","5.5","10.2","262","293","11.2","","","",""
"","","","","","","","","","","","","","","","2022-08-04T07:00","24.1","24.5","6.4","9.4","266","286","11.2","","","",""
"","","","","","","","","","","","","","","","2022-08-04T08:00","27.3","28.3","4.8","9.1","261","257","13.0","","","",""
"","","","","","","","","","","","","","","","2022-08-04T09:00","29.4","31.4","5.9","7.5","235","227","16.9","","","",""
"","","","","","","","","","","","","","","","2022-08-04T10:00","30.9","32.9","8.8","10.5","207","199","22.7","","","",""
"","","","","","","","","","","","","","","","2022-08-04T11:00","31.8","34.0","12.0","14.8","194","189","28.8","","","",""
"","","","","","","","","","","","","","","","2022-08-04T12:00","32.3","34.4","14.8","18.1","197","193","33.8","","","",""
"","","","","","","","","","","","","","","","2022-08-04T13:00","32.3","34.8","17.1","21.1","197","195","36.4","","","",""
"","","","","","","","","","","","","","","","2022-08-04T14:00","31.8","35.5","16.2","20.5","195","193","38.5","","","",""
"","","","","","","","","","","","","","","","2022-08-04T15:00","31.6","35.2","15.7","19.6","194","191","37.1","","","",""
"","","","","","","","","","","","","","","","2022-08-04T16:00","31.3","34.0","15.3","19.7","198","195","35.6","","","",""
"","","","","","","","","","","","","","","","2022-08-04T17:00","30.6","32.3","15.9","20.5","211","208","34.6","","","",""
"","","","","","","","","","","","","","","","2022-08-04T18:00","30.1","32.0","14.3","18.9","222","219","34.6","","","",""
"","","","","","","","","","","","","","","","2022-08-04T19:00","29.2","31.7","11.8","16.1","222","218","30.2","","","",""
"","","","","","","","","","","","","","","","2022-08-04T20:00","27.6","30.8","9.2","16.7","233","225","24.1","","","",""
"","","","","","","","","","","","","","","","2022-08-04T21:00","26.0","30.1","4.9","13.0","242","234","18.4","","","",""
"","","","","","","","","","","","","","","","2022-08-04T22:00","24.8","28.8","6.1","10.1","243","230","10.8","","","",""
"","","","","","","","","","","","","","","","2022-08-04T23:00","24.2","28.2","6.6","10.4","236","241","10.8","","","",""
"","","","","","","","","","","","","","","","2022-08-05T00:00","24.0","28.3","5.6","12.9","240","255","11.2","","","",""
"","","","","","","","","","","","","","","","2022-08-05T01:00","24.6","28.9","5.4","12.4","253","274","10.8","","","",""
"","","","","","","","","","","","","","","","2022-08-05T02:00","24.3","28.8","5.4","15.0","260","262","13.0","","","",""
"","","","","","","","","","","","","","","","2022-08-05T03:00","23.5","27.9","5.6","11.2","249","255","11.2","","","",""
"","","","","","","","","","","","","","","","2022-08-05T04:00","23.1","27.6","3.8","9.4","266","311","10.1","","","",""
"","","","","","","","","","","","","","","","2022-08-05T05:00","22.6","26.6","3.8","8.7","277","319","8.6","","","",""
"","","","","","","","","","","","","","","","2022-08-05T06:00","22.5","25.9","3.9","7.6","301","326","8.3","","","",""
"","","","","","","","","","","","","","","","2022-08-05T07:00","24.3","27.1","6.1","7.7","307","315","12.2","","","",""
"","","","","","","","","","","","","","","","2022-08-05T08:00","27.1","30.3","2.6","5.8","300","286","12.2","","","",""
"","","","","","","","","","","","","","","","2022-08-05T09:00","29.3","32.1","4.0","4.2","200","180","14.0","","","",""
"","","","","","","","","","","","","","","","2022-08-05T10:00","30.7","33.4","6.5","7.5","197","183","19.4","","","",""
"","","","","","","","","","","","","","","","2022-08-05T11:00","31.6","34.9","11.2","13.4","186","180","27.4","","","",""
"","","","","","","","","","","","","","","","2022-08-05T12:00","31.7","35.1","15.1","18.4","186","180","34.6","","","",""
"","","","","","","","","","","","","","","","2022-08-05T13:00","25.8","32.6","6.3","13.1","217","204","38.5","","","",""
"","","","","","","","","","","","","","","","2022-08-05T14:00","27.7","31.6","10.8","14.1","212","206","24.5","","","",""
"","","","","","","","","","","","","","","","2022-08-05T15:00","28.6","32.3","11.9","14.7","158","155","27.0","","","",""
"","","","","","","","","","","","","","","","2022-08-05T16:00","29.7","33.6","6.8","8.0","188","180","28.1","","","",""
"","","","","","","","","","","","","","","","2022-08-05T17:00","30.0","33.1","9.4","11.0","161","157","23.0","","","",""
"","","","","","","","","","","","","","","","2022-08-05T18:00","29.3","31.0","13.7","18.2","198","194","29.2","","","",""
"","","","","","","","","","","","","","","","2022-08-05T19:00","28.0","30.7","12.6","17.6","208","204","29.2","","","",""
"","","","","","","","","","","","","","","","2022-08-05T20:00","27.3","31.2","8.7","15.3","227","222","25.9","","","",""
"","","","","","","","","","","","","","","","2022-08-05T21:00","26.5","31.6","4.2","10.4","224","200","17.3","","","",""
"","","","","","","","","","","","","","","","2022-08-05T22:00","27.0","32.6","1.6","3.6","270","207","9.0","","","",""
"","","","","","","","","","","","","","","","2022-08-05T23:00","25.1","30.2","4.7","8.6","303","302","7.9","","","",""
"","","","","","","","","","","","","","","","2022-08-06T00:00","24.7","29.7","4.4","9.2","309","305","7.9","","","",""
"","","","","","","","","","","","","","","","2022-08-06T01:00","24.9","27.4","11.2","12.8","260","272","7.9","","","",""
"","","","","","","","","","","","","","","","2022-08-06T02:00","23.2","25.9","6.1","13.6","258","267","19.4","","","",""
"","","","","","","","","","","","","","","","2022-08-06T03:00","23.1","25.4","5.8","7.4","256","270","10.4","","","",""
"","","","","","","","","","","","","","","","2022-08-06T04:00","21.9","23.4","4.8","6.7","306","312","9.0","","","",""
"","","","","","","","","","","","","","","","2022-08-06T05:00","21.6","22.6","4.8","4.7","328","318","10.1","","","",""
"","","","","","","","","","","","","","","","2022-08-06T06:00","21.3","22.5","4.4","5.2","282","305","9.4","","","",""
"","","","","","","","","","","","","","","","2022-08-06T07:00","23.4","23.8","9.6","11.4","298","304","16.9","","","",""
"","","","","","","","","","","","","","","","2022-08-06T08:00","26.6","27.7","5.9","10.7","312","313","17.3","","","",""
"","","","","","","","","","","","","","","","2022-08-06T09:00","29.5","31.1","1.6","3.0","346","27","14.4","","","",""
"","","","","","","","","","","","","","","","2022-08-06T10:00","31.2","32.7","5.4","6.0","147","143","17.3","","","",""
"","","","","","","","","","","","","","","","2022-08-06T11:00","32.1","34.4","9.6","11.2","165","160","25.2","","","",""
"","","","","","","","","","","","","","","","2022-08-06T12:00","32.5","35.0","12.7","15.5","177","172","30.6","","","",""
"","","","","","","","","","","","","","","","2022-08-06T13:00","32.6","35.8","15.3","18.6","171","171","35.3","","","",""
"","","","","","","","","","","","","","","","2022-08-06T14:00","32.7","34.6","18.1","23.4","190","187","39.6","","","",""
"","","","","","","","","","","","","","","","2022-08-06T15:00","32.1","33.9","17.7","22.7","195","193","42.5","","","",""
"","","","","","","","","","","","","","","","2022-08-06T16:00","31.4","32.7","18.1","23.4","203","201","39.2","","","",""
"","","","","","","","","","","","","","","","2022-08-06T17:00","30.9","32.5","14.0","18.2","205","203","38.9","","","",""
"","","","","","","","","","","","","","","","2022-08-06T18:00","30.4","32.3","14.8","19.3","217","214","32.0","","","",""
"","","","","","","","","","","","","","","","2022-08-06T19:00","29.5","31.9","14.5","20.4","228","224","31.0","","","",""
"","","","","","","","","","","","","","","","2022-08-06T20:00","28.2","31.5","12.5","20.8","233","226","29.5","","","",""
"","","","","","","","","","","","","","","","2022-08-06T21:00","27.5","31.8","6.4","15.0","253","243","23.0","","","",""
"","","","","","","","","","","","","","","","2022-08-06T22:00","26.6","31.2","5.4","14.2","249","233","12.6","","","",""
"","","","","","","","","","","","","","","","2022-08-06T23:00","25.4","29.7","6.6","10.7","256","248","10.8","","","",""
"","","","","","","","","","","","","","","","2022-08-07T00:00","24.6","28.5","6.5","11.2","274","273","10.4","","","",""
"","","","","","","","","","","","","","","","2022-08-07T01:00","25.9","28.0","6.8","9.1","353","25","10.4","","","",""
"","","","","","","","","","","","","","","","2022-08-07T02:00","24.3","26.4","5.5","6.0","343","302","10.4","","","",""
"","","","","","","","","","","","","","","","2022-08-07T03:00","23.7","25.6","5.1","5.5","11","321","9.0","","","",""
"","","","","","","","","","","","","","","","2022-08-07T04:00","23.4","25.4","3.6","2.9","330","307","7.9","","","",""
"","","","","","","","","","","","","","","","2022-08-07T05:00","22.8","24.5","5.2","5.4","266","295","7.9","","","",""
"","","","","","","","","","","","","","","","2022-08-07T06:00","22.7","24.4","4.3","6.9","43","360","7.6","","","",""
"","","","","","","","","","","","","","","","2022-08-07T07:00","24.8","26.8","7.9","11.3","53","3","14.0","","","",""
"","","","","","","","","","","","","","","","2022-08-07T08:00","27.2","30.5","5.7","8.9","50","35","14.4","","","",""
"","","","","","","","","","","","","","","","2022-08-07T09:00","29.0","32.3","8.3","10.4","88","90","20.2","","","",""
"","","","","","","","","","","","","","","","2022-08-07T10:00","30.2","31.8","14.1","17.8","108","109","31.0","","","",""
"","","","","","","","","","","","","","","","2022-08-07T11:00","30.7","32.5","15.3","19.0","119","120","34.6","","","",""
"","","","","","","","","","","","","","","","2022-08-07T12:00","31.0","33.5","15.1","18.7","128","128","35.3","","","",""
"","","","","","","","","","","","","","","","2022-08-07T13:00","31.8","33.3","12.8","15.3","139","140","34.9","","","",""
"","","","","","","","","","","","","","","","2022-08-07T14:00","31.7","33.1","14.6","18.2","142","142","33.8","","","",""
"","","","","","","","","","","","","","","","2022-08-07T15:00","31.7","33.1","12.5","15.5","134","131","35.3","","","",""
"","","","","","","","","","","","","","","","2022-08-07T16:00","31.6","32.6","8.8","10.2","148","145","29.9","","","",""
"","","","","","","","","","","","","","","","2022-08-07T17:00","30.9","31.3","11.2","14.0","181","178","25.9","","","",""
